2023-04-05 16:21:06,353 ['-7.64', '-30.27', '-35.86']
2023-04-05 16:21:06,353 ['-7.64', '-30.27', '-35.86']
2023-04-05 16:21:10,136 ['-7.64', '-30.09', '-35.55']
2023-04-05 16:21:10,136 ['-7.64', '-30.09', '-35.55']
2023-04-05 16:21:10,136 ['-7.64', '-30.09', '-35.55']
2023-04-05 16:21:11,157 ['-7.64', '-30.00', '-35.86']
2023-04-05 16:21:11,157 ['-7.64', '-30.00', '-35.86']
2023-04-05 16:21:11,157 ['-7.64', '-30.00', '-35.86']
2023-04-05 16:21:11,743 ['-7.73', '-30.45', '-35.65']
2023-04-05 16:21:11,743 ['-7.73', '-30.45', '-35.65']
2023-04-05 16:21:11,743 ['-7.73', '-30.45', '-35.65']
2023-04-05 16:21:15,487 ['-7.64', '-30.45', '-35.45']
2023-04-05 16:21:15,487 ['-7.64', '-30.45', '-35.45']
2023-04-05 16:21:15,487 ['-7.64', '-30.45', '-35.45']
2023-04-05 16:21:16,539 ['-7.64', '-30.55', '-35.76']
2023-04-05 16:21:16,539 ['-7.64', '-30.55', '-35.76']
2023-04-05 16:21:16,539 ['-7.64', '-30.55', '-35.76']
2023-04-05 16:21:17,133 ['-7.27', '-29.91', '-35.55']
2023-04-05 16:21:17,133 ['-7.27', '-29.91', '-35.55']
2023-04-05 16:21:17,133 ['-7.27', '-29.91', '-35.55']
2023-04-05 16:21:20,836 ['-7.45', '-30.18', '-35.65']
2023-04-05 16:21:20,836 ['-7.45', '-30.18', '-35.65']
2023-04-05 16:21:20,836 ['-7.45', '-30.18', '-35.65']
2023-04-05 16:21:21,926 ['-7.55', '-30.09', '-35.35']
2023-04-05 16:21:21,926 ['-7.55', '-30.09', '-35.35']
2023-04-05 16:21:21,926 ['-7.55', '-30.09', '-35.35']
2023-04-05 16:21:22,523 ['-8.00', '-30.55', '-35.55']
2023-04-05 16:21:22,523 ['-8.00', '-30.55', '-35.55']
2023-04-05 16:21:22,523 ['-8.00', '-30.55', '-35.55']
2023-04-05 16:21:26,197 ['-7.55', '-30.27', '-35.96']
2023-04-05 16:21:26,197 ['-7.55', '-30.27', '-35.96']
2023-04-05 16:21:26,197 ['-7.55', '-30.27', '-35.96']
2023-04-05 16:21:27,303 ['-7.73', '-30.27', '-36.06']
2023-04-05 16:21:27,303 ['-7.73', '-30.27', '-36.06']
2023-04-05 16:21:27,303 ['-7.73', '-30.27', '-36.06']
2023-04-05 16:21:27,889 ['-7.45', '-30.00', '-36.27']
2023-04-05 16:21:27,889 ['-7.45', '-30.00', '-36.27']
2023-04-05 16:21:27,889 ['-7.45', '-30.00', '-36.27']
2023-04-05 16:21:31,563 ['-7.73', '-30.09', '-36.06']
2023-04-05 16:21:31,563 ['-7.73', '-30.09', '-36.06']
2023-04-05 16:21:31,563 ['-7.73', '-30.09', '-36.06']
2023-04-05 16:21:32,673 ['-7.55', '-30.36', '-36.37']
2023-04-05 16:21:32,673 ['-7.55', '-30.36', '-36.37']
2023-04-05 16:21:32,673 ['-7.55', '-30.36', '-36.37']
2023-04-05 16:21:33,270 ['-7.55', '-30.64', '-36.37']
2023-04-05 16:21:33,270 ['-7.55', '-30.64', '-36.37']
2023-04-05 16:21:33,270 ['-7.55', '-30.64', '-36.37']
2023-04-05 16:21:36,929 ['-7.91', '-30.45', '-36.16']
2023-04-05 16:21:36,929 ['-7.91', '-30.45', '-36.16']
2023-04-05 16:21:36,929 ['-7.91', '-30.45', '-36.16']
2023-04-05 16:21:38,046 ['-7.73', '-30.27', '-36.16']
2023-04-05 16:21:38,046 ['-7.73', '-30.27', '-36.16']
2023-04-05 16:21:38,046 ['-7.73', '-30.27', '-36.16']
2023-04-05 16:21:38,642 ['-7.55', '-30.27', '-35.96']
2023-04-05 16:21:38,642 ['-7.55', '-30.27', '-35.96']
2023-04-05 16:21:38,642 ['-7.55', '-30.27', '-35.96']
2023-04-05 16:21:42,298 ['-7.36', '-30.09', '-36.67']
2023-04-05 16:21:42,298 ['-7.36', '-30.09', '-36.67']
2023-04-05 16:21:42,298 ['-7.36', '-30.09', '-36.67']
2023-04-05 16:21:43,424 ['-7.55', '-30.18', '-36.47']
2023-04-05 16:21:43,424 ['-7.55', '-30.18', '-36.47']
2023-04-05 16:21:43,424 ['-7.55', '-30.18', '-36.47']
2023-04-05 16:21:44,034 ['-7.36', '-30.00', '-36.27']
2023-04-05 16:21:44,034 ['-7.36', '-30.00', '-36.27']
2023-04-05 16:21:44,034 ['-7.36', '-30.00', '-36.27']
2023-04-05 16:21:47,651 ['-7.64', '-30.27', '-36.47']
2023-04-05 16:21:47,651 ['-7.64', '-30.27', '-36.47']
2023-04-05 16:21:47,651 ['-7.64', '-30.27', '-36.47']
2023-04-05 16:21:48,794 ['-7.45', '-30.36', '-36.47']
2023-04-05 16:21:48,794 ['-7.45', '-30.36', '-36.47']
2023-04-05 16:21:48,794 ['-7.45', '-30.36', '-36.47']
2023-04-05 16:21:49,416 ['-7.45', '-30.55', '-36.37']
2023-04-05 16:21:49,416 ['-7.45', '-30.55', '-36.37']
2023-04-05 16:21:49,416 ['-7.45', '-30.55', '-36.37']
2023-04-05 16:21:53,008 ['-7.64', '-30.18', '-36.37']
2023-04-05 16:21:53,008 ['-7.64', '-30.18', '-36.37']
2023-04-05 16:21:53,008 ['-7.64', '-30.18', '-36.37']
2023-04-05 16:21:54,171 ['-7.45', '-30.18', '-36.37']
2023-04-05 16:21:54,171 ['-7.45', '-30.18', '-36.37']
2023-04-05 16:21:54,171 ['-7.45', '-30.18', '-36.37']
2023-04-05 16:21:54,806 ['-7.55', '-29.91', '-36.78']
2023-04-05 16:21:54,806 ['-7.55', '-29.91', '-36.78']
2023-04-05 16:21:54,806 ['-7.55', '-29.91', '-36.78']
2023-04-05 16:21:58,387 ['-7.91', '-30.36', '-36.37']
2023-04-05 16:21:58,387 ['-7.91', '-30.36', '-36.37']
2023-04-05 16:21:58,387 ['-7.91', '-30.36', '-36.37']
2023-04-05 16:21:59,541 ['-7.64', '-30.27', '-36.57']
2023-04-05 16:21:59,541 ['-7.64', '-30.27', '-36.57']
2023-04-05 16:21:59,541 ['-7.64', '-30.27', '-36.57']
2023-04-05 16:22:00,181 ['-7.45', '-30.18', '-36.16']
2023-04-05 16:22:00,181 ['-7.45', '-30.18', '-36.16']
2023-04-05 16:22:00,181 ['-7.45', '-30.18', '-36.16']
2023-04-05 16:22:03,752 ['-7.36', '-30.09', '-35.65']
2023-04-05 16:22:03,752 ['-7.36', '-30.09', '-35.65']
2023-04-05 16:22:03,752 ['-7.36', '-30.09', '-35.65']
2023-04-05 16:22:04,924 ['-7.73', '-30.36', '-35.65']
2023-04-05 16:22:04,924 ['-7.73', '-30.36', '-35.65']
2023-04-05 16:22:04,924 ['-7.73', '-30.36', '-35.65']
2023-04-05 16:22:05,553 ['-7.73', '-30.00', '-35.96']
2023-04-05 16:22:05,553 ['-7.73', '-30.00', '-35.96']
2023-04-05 16:22:05,553 ['-7.73', '-30.00', '-35.96']
2023-04-05 16:22:09,116 ['-7.45', '-30.27', '-35.96']
2023-04-05 16:22:09,116 ['-7.45', '-30.27', '-35.96']
2023-04-05 16:22:09,116 ['-7.45', '-30.27', '-35.96']
2023-04-05 16:22:10,301 ['-7.18', '-30.09', '-36.06']
2023-04-05 16:22:10,301 ['-7.18', '-30.09', '-36.06']
2023-04-05 16:22:10,301 ['-7.18', '-30.09', '-36.06']
2023-04-05 16:22:10,921 ['-7.55', '-30.18', '-35.76']
2023-04-05 16:22:10,921 ['-7.55', '-30.18', '-35.76']
2023-04-05 16:22:10,921 ['-7.55', '-30.18', '-35.76']
2023-04-05 16:22:14,489 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:22:14,489 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:22:14,489 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:22:15,674 ['-7.27', '-30.18', '-35.76']
2023-04-05 16:22:15,674 ['-7.27', '-30.18', '-35.76']
2023-04-05 16:22:15,674 ['-7.27', '-30.18', '-35.76']
2023-04-05 16:22:16,305 ['-7.45', '-30.36', '-35.76']
2023-04-05 16:22:16,305 ['-7.45', '-30.36', '-35.76']
2023-04-05 16:22:16,305 ['-7.45', '-30.36', '-35.76']
2023-04-05 16:22:19,852 ['-7.09', '-30.45', '-35.96']
2023-04-05 16:22:19,852 ['-7.09', '-30.45', '-35.96']
2023-04-05 16:22:19,852 ['-7.09', '-30.45', '-35.96']
2023-04-05 16:22:21,055 ['-7.55', '-30.36', '-35.86']
2023-04-05 16:22:21,055 ['-7.55', '-30.36', '-35.86']
2023-04-05 16:22:21,055 ['-7.55', '-30.36', '-35.86']
2023-04-05 16:22:21,695 ['-7.36', '-30.45', '-36.16']
2023-04-05 16:22:21,695 ['-7.36', '-30.45', '-36.16']
2023-04-05 16:22:21,695 ['-7.36', '-30.45', '-36.16']
2023-04-05 16:22:25,201 ['-7.64', '-30.27', '-35.86']
2023-04-05 16:22:25,201 ['-7.64', '-30.27', '-35.86']
2023-04-05 16:22:25,201 ['-7.64', '-30.27', '-35.86']
2023-04-05 16:22:26,442 ['-7.45', '-30.09', '-36.27']
2023-04-05 16:22:26,442 ['-7.45', '-30.09', '-36.27']
2023-04-05 16:22:26,442 ['-7.45', '-30.09', '-36.27']
2023-04-05 16:22:27,072 ['-7.27', '-30.36', '-36.27']
2023-04-05 16:22:27,072 ['-7.27', '-30.36', '-36.27']
2023-04-05 16:22:27,072 ['-7.27', '-30.36', '-36.27']
2023-04-05 16:22:30,550 ['-7.36', '-30.36', '-37.18']
2023-04-05 16:22:30,550 ['-7.36', '-30.36', '-37.18']
2023-04-05 16:22:30,550 ['-7.36', '-30.36', '-37.18']
2023-04-05 16:22:31,828 ['-7.45', '-30.45', '-36.88']
2023-04-05 16:22:31,828 ['-7.45', '-30.45', '-36.88']
2023-04-05 16:22:31,828 ['-7.45', '-30.45', '-36.88']
2023-04-05 16:22:32,459 ['-7.55', '-30.09', '-36.98']
2023-04-05 16:22:32,459 ['-7.55', '-30.09', '-36.98']
2023-04-05 16:22:32,459 ['-7.55', '-30.09', '-36.98']
2023-04-05 16:22:35,887 ['-7.45', '-30.27', '-36.37']
2023-04-05 16:22:35,887 ['-7.45', '-30.27', '-36.37']
2023-04-05 16:22:35,887 ['-7.45', '-30.27', '-36.37']
2023-04-05 16:22:37,218 ['-7.73', '-30.18', '-36.37']
2023-04-05 16:22:37,218 ['-7.73', '-30.18', '-36.37']
2023-04-05 16:22:37,218 ['-7.73', '-30.18', '-36.37']
2023-04-05 16:22:37,857 ['-7.55', '-30.18', '-36.78']
2023-04-05 16:22:37,857 ['-7.55', '-30.18', '-36.78']
2023-04-05 16:22:37,857 ['-7.55', '-30.18', '-36.78']
2023-04-05 16:22:41,239 ['-7.73', '-30.27', '-36.16']
2023-04-05 16:22:41,239 ['-7.73', '-30.27', '-36.16']
2023-04-05 16:22:41,239 ['-7.73', '-30.27', '-36.16']
2023-04-05 16:22:42,575 ['-7.55', '-29.91', '-36.67']
2023-04-05 16:22:42,575 ['-7.55', '-29.91', '-36.67']
2023-04-05 16:22:42,575 ['-7.55', '-29.91', '-36.67']
2023-04-05 16:22:43,267 ['-7.45', '-29.91', '-36.57']
2023-04-05 16:22:43,267 ['-7.45', '-29.91', '-36.57']
2023-04-05 16:22:43,267 ['-7.45', '-29.91', '-36.57']
2023-04-05 16:22:46,585 ['-7.18', '-30.36', '-36.27']
2023-04-05 16:22:46,585 ['-7.18', '-30.36', '-36.27']
2023-04-05 16:22:46,585 ['-7.18', '-30.36', '-36.27']
2023-04-05 16:22:47,977 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:22:47,977 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:22:47,977 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:22:48,658 ['-7.55', '-30.18', '-36.27']
2023-04-05 16:22:48,658 ['-7.55', '-30.18', '-36.27']
2023-04-05 16:22:48,658 ['-7.55', '-30.18', '-36.27']
2023-04-05 16:22:51,930 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:22:51,930 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:22:51,930 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:22:53,326 ['-7.55', '-30.36', '-36.06']
2023-04-05 16:22:53,326 ['-7.55', '-30.36', '-36.06']
2023-04-05 16:22:53,326 ['-7.55', '-30.36', '-36.06']
2023-04-05 16:22:54,051 ['-7.82', '-30.27', '-36.06']
2023-04-05 16:22:54,051 ['-7.82', '-30.27', '-36.06']
2023-04-05 16:22:54,051 ['-7.82', '-30.27', '-36.06']
2023-04-05 16:22:57,300 ['-7.36', '-30.36', '-36.06']
2023-04-05 16:22:57,300 ['-7.36', '-30.36', '-36.06']
2023-04-05 16:22:57,300 ['-7.36', '-30.36', '-36.06']
2023-04-05 16:22:58,721 ['-7.82', '-30.27', '-35.96']
2023-04-05 16:22:58,721 ['-7.82', '-30.27', '-35.96']
2023-04-05 16:22:58,721 ['-7.82', '-30.27', '-35.96']
2023-04-05 16:22:59,425 ['-7.64', '-30.45', '-35.76']
2023-04-05 16:22:59,425 ['-7.64', '-30.45', '-35.76']
2023-04-05 16:22:59,425 ['-7.64', '-30.45', '-35.76']
2023-04-05 16:23:02,648 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:23:02,648 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:23:02,648 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:23:04,094 ['-7.73', '-30.27', '-35.96']
2023-04-05 16:23:04,094 ['-7.73', '-30.27', '-35.96']
2023-04-05 16:23:04,094 ['-7.73', '-30.27', '-35.96']
2023-04-05 16:23:04,823 ['-7.27', '-30.27', '-36.06']
2023-04-05 16:23:04,823 ['-7.27', '-30.27', '-36.06']
2023-04-05 16:23:04,823 ['-7.27', '-30.27', '-36.06']
2023-04-05 16:23:07,989 ['-7.45', '-30.27', '-35.76']
2023-04-05 16:23:07,989 ['-7.45', '-30.27', '-35.76']
2023-04-05 16:23:07,989 ['-7.45', '-30.27', '-35.76']
2023-04-05 16:23:09,473 ['-7.55', '-30.55', '-35.55']
2023-04-05 16:23:09,473 ['-7.55', '-30.55', '-35.55']
2023-04-05 16:23:09,473 ['-7.55', '-30.55', '-35.55']
2023-04-05 16:23:10,218 ['-7.36', '-30.09', '-35.45']
2023-04-05 16:23:10,218 ['-7.36', '-30.09', '-35.45']
2023-04-05 16:23:10,218 ['-7.36', '-30.09', '-35.45']
2023-04-05 16:23:13,343 ['-7.73', '-30.36', '-35.35']
2023-04-05 16:23:13,343 ['-7.73', '-30.36', '-35.35']
2023-04-05 16:23:13,343 ['-7.73', '-30.36', '-35.35']
2023-04-05 16:23:14,850 ['-7.73', '-30.45', '-35.35']
2023-04-05 16:23:14,850 ['-7.73', '-30.45', '-35.35']
2023-04-05 16:23:14,850 ['-7.73', '-30.45', '-35.35']
2023-04-05 16:23:15,596 ['-7.45', '-30.00', '-35.65']
2023-04-05 16:23:15,596 ['-7.45', '-30.00', '-35.65']
2023-04-05 16:23:15,596 ['-7.45', '-30.00', '-35.65']
2023-04-05 16:23:18,704 ['-7.64', '-30.00', '-35.65']
2023-04-05 16:23:18,704 ['-7.64', '-30.00', '-35.65']
2023-04-05 16:23:18,704 ['-7.64', '-30.00', '-35.65']
2023-04-05 16:23:20,230 ['-7.45', '-30.27', '-35.65']
2023-04-05 16:23:20,230 ['-7.45', '-30.27', '-35.65']
2023-04-05 16:23:20,230 ['-7.45', '-30.27', '-35.65']
2023-04-05 16:23:20,985 ['-7.82', '-30.18', '-35.76']
2023-04-05 16:23:20,985 ['-7.82', '-30.18', '-35.76']
2023-04-05 16:23:20,985 ['-7.82', '-30.18', '-35.76']
2023-04-05 16:23:24,053 ['-7.64', '-30.27', '-35.86']
2023-04-05 16:23:24,053 ['-7.64', '-30.27', '-35.86']
2023-04-05 16:23:24,053 ['-7.64', '-30.27', '-35.86']
2023-04-05 16:23:25,622 ['-7.55', '-30.45', '-36.06']
2023-04-05 16:23:25,622 ['-7.55', '-30.45', '-36.06']
2023-04-05 16:23:25,622 ['-7.55', '-30.45', '-36.06']
2023-04-05 16:23:26,359 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:23:26,359 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:23:26,359 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:23:29,408 ['-7.55', '-30.36', '-35.96']
2023-04-05 16:23:29,408 ['-7.55', '-30.36', '-35.96']
2023-04-05 16:23:29,408 ['-7.55', '-30.36', '-35.96']
2023-04-05 16:23:31,022 ['-7.45', '-30.27', '-36.27']
2023-04-05 16:23:31,022 ['-7.45', '-30.27', '-36.27']
2023-04-05 16:23:31,022 ['-7.45', '-30.27', '-36.27']
2023-04-05 16:23:31,722 ['-7.45', '-30.18', '-36.16']
2023-04-05 16:23:31,722 ['-7.45', '-30.18', '-36.16']
2023-04-05 16:23:31,722 ['-7.45', '-30.18', '-36.16']
2023-04-05 16:23:34,755 ['-7.64', '-30.55', '-36.16']
2023-04-05 16:23:34,755 ['-7.64', '-30.55', '-36.16']
2023-04-05 16:23:34,755 ['-7.64', '-30.55', '-36.16']
2023-04-05 16:23:36,386 ['-7.64', '-30.00', '-35.86']
2023-04-05 16:23:36,386 ['-7.64', '-30.00', '-35.86']
2023-04-05 16:23:36,386 ['-7.64', '-30.00', '-35.86']
2023-04-05 16:23:37,123 ['-7.55', '-30.27', '-35.45']
2023-04-05 16:23:37,123 ['-7.55', '-30.27', '-35.45']
2023-04-05 16:23:37,123 ['-7.55', '-30.27', '-35.45']
2023-04-05 16:23:40,130 ['-7.73', '-30.27', '-35.86']
2023-04-05 16:23:40,130 ['-7.73', '-30.27', '-35.86']
2023-04-05 16:23:40,130 ['-7.73', '-30.27', '-35.86']
2023-04-05 16:23:41,755 ['-7.55', '-30.00', '-35.65']
2023-04-05 16:23:41,755 ['-7.55', '-30.00', '-35.65']
2023-04-05 16:23:41,755 ['-7.55', '-30.00', '-35.65']
2023-04-05 16:23:42,509 ['-7.45', '-30.36', '-36.06']
2023-04-05 16:23:42,509 ['-7.45', '-30.36', '-36.06']
2023-04-05 16:23:42,509 ['-7.45', '-30.36', '-36.06']
2023-04-05 16:23:45,462 ['-7.55', '-30.18', '-36.16']
2023-04-05 16:23:45,462 ['-7.55', '-30.18', '-36.16']
2023-04-05 16:23:45,462 ['-7.55', '-30.18', '-36.16']
2023-04-05 16:23:47,124 ['-7.64', '-30.09', '-36.27']
2023-04-05 16:23:47,124 ['-7.64', '-30.09', '-36.27']
2023-04-05 16:23:47,124 ['-7.64', '-30.09', '-36.27']
2023-04-05 16:23:47,908 ['-7.55', '-30.36', '-36.57']
2023-04-05 16:23:47,908 ['-7.55', '-30.36', '-36.57']
2023-04-05 16:23:47,908 ['-7.55', '-30.36', '-36.57']
2023-04-05 16:23:50,836 ['-7.64', '-30.18', '-36.27']
2023-04-05 16:23:50,836 ['-7.64', '-30.18', '-36.27']
2023-04-05 16:23:50,836 ['-7.64', '-30.18', '-36.27']
2023-04-05 16:23:52,498 ['-7.45', '-30.00', '-36.37']
2023-04-05 16:23:52,498 ['-7.45', '-30.00', '-36.37']
2023-04-05 16:23:52,498 ['-7.45', '-30.00', '-36.37']
2023-04-05 16:23:53,279 ['-7.18', '-30.09', '-36.16']
2023-04-05 16:23:53,279 ['-7.18', '-30.09', '-36.16']
2023-04-05 16:23:53,279 ['-7.18', '-30.09', '-36.16']
2023-04-05 16:23:56,189 ['-7.73', '-30.27', '-36.27']
2023-04-05 16:23:56,189 ['-7.73', '-30.27', '-36.27']
2023-04-05 16:23:56,189 ['-7.73', '-30.27', '-36.27']
2023-04-05 16:23:57,885 ['-7.64', '-30.36', '-36.47']
2023-04-05 16:23:57,885 ['-7.64', '-30.36', '-36.47']
2023-04-05 16:23:57,885 ['-7.64', '-30.36', '-36.47']
2023-04-05 16:23:58,667 ['-7.45', '-30.36', '-36.27']
2023-04-05 16:23:58,667 ['-7.45', '-30.36', '-36.27']
2023-04-05 16:23:58,667 ['-7.45', '-30.36', '-36.27']
2023-04-05 16:24:29,946 ['-7.64', '-30.18', '-36.06']
2023-04-05 16:24:29,946 ['-7.64', '-30.18', '-36.06']
2023-04-05 16:24:29,946 ['-7.64', '-30.18', '-36.06']
2023-04-05 16:24:29,959 ['-7.36', '-29.91', '-35.76']
2023-04-05 16:24:29,959 ['-7.36', '-29.91', '-35.76']
2023-04-05 16:24:29,959 ['-7.36', '-29.91', '-35.76']
2023-04-05 16:24:30,001 ['-7.36', '-30.09', '-35.24']
2023-04-05 16:24:30,001 ['-7.36', '-30.09', '-35.24']
2023-04-05 16:24:30,001 ['-7.36', '-30.09', '-35.24']
2023-04-05 16:24:35,275 ['-7.64', '-30.45', '-35.55']
2023-04-05 16:24:35,275 ['-7.64', '-30.45', '-35.55']
2023-04-05 16:24:35,275 ['-7.64', '-30.45', '-35.55']
2023-04-05 16:24:35,345 ['-7.55', '-30.18', '-35.76']
2023-04-05 16:24:35,345 ['-7.55', '-30.18', '-35.76']
2023-04-05 16:24:35,345 ['-7.55', '-30.18', '-35.76']
2023-04-05 16:24:35,395 ['-7.73', '-30.18', '-35.24']
2023-04-05 16:24:35,395 ['-7.73', '-30.18', '-35.24']
2023-04-05 16:24:35,395 ['-7.73', '-30.18', '-35.24']
2023-04-05 16:24:40,616 ['-7.82', '-30.55', '-35.45']
2023-04-05 16:24:40,616 ['-7.82', '-30.55', '-35.45']
2023-04-05 16:24:40,616 ['-7.82', '-30.55', '-35.45']
2023-04-05 16:24:40,714 ['-7.45', '-30.55', '-35.24']
2023-04-05 16:24:40,714 ['-7.45', '-30.55', '-35.24']
2023-04-05 16:24:40,714 ['-7.45', '-30.55', '-35.24']
2023-04-05 16:24:40,796 ['-7.45', '-30.09', '-35.24']
2023-04-05 16:24:40,796 ['-7.45', '-30.09', '-35.24']
2023-04-05 16:24:40,796 ['-7.45', '-30.09', '-35.24']
2023-04-05 16:24:45,960 ['-7.36', '-30.27', '-35.86']
2023-04-05 16:24:45,960 ['-7.36', '-30.27', '-35.86']
2023-04-05 16:24:45,960 ['-7.36', '-30.27', '-35.86']
2023-04-05 16:24:46,105 ['-7.55', '-30.27', '-35.76']
2023-04-05 16:24:46,105 ['-7.55', '-30.27', '-35.76']
2023-04-05 16:24:46,105 ['-7.55', '-30.27', '-35.76']
2023-04-05 16:24:46,178 ['-7.64', '-30.09', '-35.86']
2023-04-05 16:24:46,178 ['-7.64', '-30.09', '-35.86']
2023-04-05 16:24:46,178 ['-7.64', '-30.09', '-35.86']
2023-04-05 16:24:51,313 ['-7.64', '-30.36', '-35.35']
2023-04-05 16:24:51,313 ['-7.64', '-30.36', '-35.35']
2023-04-05 16:24:51,313 ['-7.64', '-30.36', '-35.35']
2023-04-05 16:24:51,479 ['-7.64', '-30.18', '-35.35']
2023-04-05 16:24:51,479 ['-7.64', '-30.18', '-35.35']
2023-04-05 16:24:51,479 ['-7.64', '-30.18', '-35.35']
2023-04-05 16:24:51,568 ['-7.73', '-30.09', '-35.35']
2023-04-05 16:24:51,568 ['-7.73', '-30.09', '-35.35']
2023-04-05 16:24:51,568 ['-7.73', '-30.09', '-35.35']
2023-04-05 16:24:56,676 ['-7.36', '-30.27', '-35.76']
2023-04-05 16:24:56,676 ['-7.36', '-30.27', '-35.76']
2023-04-05 16:24:56,676 ['-7.36', '-30.27', '-35.76']
2023-04-05 16:24:56,855 ['-7.55', '-30.64', '-35.65']
2023-04-05 16:24:56,855 ['-7.55', '-30.64', '-35.65']
2023-04-05 16:24:56,855 ['-7.55', '-30.64', '-35.65']
2023-04-05 16:24:56,946 ['-7.55', '-30.27', '-35.65']
2023-04-05 16:24:56,946 ['-7.55', '-30.27', '-35.65']
2023-04-05 16:24:56,946 ['-7.55', '-30.27', '-35.65']
2023-04-05 16:25:02,027 ['-7.82', '-30.45', '-35.96']
2023-04-05 16:25:02,027 ['-7.82', '-30.45', '-35.96']
2023-04-05 16:25:02,027 ['-7.82', '-30.45', '-35.96']
2023-04-05 16:25:02,233 ['-7.73', '-30.27', '-35.96']
2023-04-05 16:25:02,233 ['-7.73', '-30.27', '-35.96']
2023-04-05 16:25:02,233 ['-7.73', '-30.27', '-35.96']
2023-04-05 16:25:02,336 ['-7.27', '-29.91', '-35.86']
2023-04-05 16:25:02,336 ['-7.27', '-29.91', '-35.86']
2023-04-05 16:25:02,336 ['-7.27', '-29.91', '-35.86']
2023-04-05 16:25:07,376 ['-7.55', '-30.27', '-35.86']
2023-04-05 16:25:07,376 ['-7.55', '-30.27', '-35.86']
2023-04-05 16:25:07,376 ['-7.55', '-30.27', '-35.86']
2023-04-05 16:25:07,611 ['-7.64', '-30.18', '-35.86']
2023-04-05 16:25:07,611 ['-7.64', '-30.18', '-35.86']
2023-04-05 16:25:07,611 ['-7.64', '-30.18', '-35.86']
2023-04-05 16:25:07,734 ['-7.55', '-30.55', '-36.37']
2023-04-05 16:25:07,734 ['-7.55', '-30.55', '-36.37']
2023-04-05 16:25:07,734 ['-7.55', '-30.55', '-36.37']
2023-04-05 16:25:12,714 ['-7.73', '-30.09', '-35.96']
2023-04-05 16:25:12,714 ['-7.73', '-30.09', '-35.96']
2023-04-05 16:25:12,714 ['-7.73', '-30.09', '-35.96']
2023-04-05 16:25:12,997 ['-7.64', '-30.36', '-35.96']
2023-04-05 16:25:12,997 ['-7.64', '-30.36', '-35.96']
2023-04-05 16:25:12,997 ['-7.64', '-30.36', '-35.96']
2023-04-05 16:25:13,124 ['-7.64', '-30.45', '-35.96']
2023-04-05 16:25:13,124 ['-7.64', '-30.45', '-35.96']
2023-04-05 16:25:13,124 ['-7.64', '-30.45', '-35.96']
2023-04-05 16:25:18,034 ['-7.73', '-30.09', '-36.57']
2023-04-05 16:25:18,034 ['-7.73', '-30.09', '-36.57']
2023-04-05 16:25:18,034 ['-7.73', '-30.09', '-36.57']
2023-04-05 16:25:18,366 ['-7.55', '-30.27', '-36.57']
2023-04-05 16:25:18,366 ['-7.55', '-30.27', '-36.57']
2023-04-05 16:25:18,366 ['-7.55', '-30.27', '-36.57']
2023-04-05 16:25:18,551 ['-7.36', '-30.09', '-36.67']
2023-04-05 16:25:18,551 ['-7.36', '-30.09', '-36.67']
2023-04-05 16:25:18,551 ['-7.36', '-30.09', '-36.67']
2023-04-05 16:25:23,384 ['-7.36', '-29.73', '-36.06']
2023-04-05 16:25:23,384 ['-7.36', '-29.73', '-36.06']
2023-04-05 16:25:23,384 ['-7.36', '-29.73', '-36.06']
2023-04-05 16:25:23,743 ['-7.64', '-30.27', '-36.27']
2023-04-05 16:25:23,743 ['-7.64', '-30.27', '-36.27']
2023-04-05 16:25:23,743 ['-7.64', '-30.27', '-36.27']
2023-04-05 16:25:23,937 ['-7.55', '-30.45', '-36.16']
2023-04-05 16:25:23,937 ['-7.55', '-30.45', '-36.16']
2023-04-05 16:25:23,937 ['-7.55', '-30.45', '-36.16']
2023-04-05 16:25:28,725 ['-7.45', '-30.27', '-36.06']
2023-04-05 16:25:28,725 ['-7.45', '-30.27', '-36.06']
2023-04-05 16:25:28,725 ['-7.45', '-30.27', '-36.06']
2023-04-05 16:25:29,105 ['-7.82', '-30.36', '-35.86']
2023-04-05 16:25:29,105 ['-7.82', '-30.36', '-35.86']
2023-04-05 16:25:29,105 ['-7.82', '-30.36', '-35.86']
2023-04-05 16:25:29,355 ['-7.73', '-30.00', '-35.55']
2023-04-05 16:25:29,355 ['-7.73', '-30.00', '-35.55']
2023-04-05 16:25:29,355 ['-7.73', '-30.00', '-35.55']
2023-04-05 16:25:34,069 ['-7.82', '-30.36', '-35.35']
2023-04-05 16:25:34,069 ['-7.82', '-30.36', '-35.35']
